signal,universe_pct,holdings,aum_krw,cost_multiplier,participation,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
low_volatility,0.30000000000000004,30,1000000000.0,1.5,0.05,310,0.02001313862646059,-0.5246323863124724,1.013982183842046,0.3105912536477571,1.0000000000000002,False
low_volatility,0.30000000000000004,30,1000000000.0,2.0,0.05,310,0.016386587005948083,-0.5453214510803662,0.9230621882325925,0.35597479800937637,1.0000000000000002,False
low_volatility,0.30000000000000004,30,1000000000.0,0.5,0.1,310,0.027301737297024342,-0.4804078505522912,1.1957777753614618,0.23178329101705764,1.0000000000000002,False
low_volatility,0.30000000000000004,30,1000000000.0,1.0,0.1,310,0.023651510422862287,-0.5030085001283008,1.1048874595527258,0.26920835696555523,1.0000000000000002,False
low_volatility,0.30000000000000004,30,1000000000.0,1.5,0.1,310,0.02001313862646059,-0.5246323863124724,1.013982183842046,0.3105912536477571,1.0000000000000002,False
low_volatility,0.30000000000000004,30,1000000000.0,2.0,0.1,310,0.016386587005948083,-0.5453214510803662,0.9230621882325925,0.35597479800937637,1.0000000000000002,False
low_volatility,0.30000000000000004,30,10000000000.0,0.5,0.025,310,0.007838200546135932,-0.4814670062883982,0.6410113072503422,0.5215153365740464,0.7102081983309373,False
low_volatility,0.30000000000000004,30,10000000000.0,1.0,0.025,310,0.0024856202764949042,-0.5153062109830402,0.4451516033980729,0.6562101987314957,0.7102081983309373,False
low_volatility,0.30000000000000004,30,10000000000.0,1.5,0.025,310,-0.002840939864288572,-0.5473046542613427,0.2492750224361878,0.8031480508142128,0.7102081983309373,False
low_volatility,0.30000000000000004,30,10000000000.0,2.0,0.025,310,-0.008141594696026266,-0.5772881211989479,0.053383012097876485,0.9574267402935781,0.7102081983309373,False
low_volatility,0.30000000000000004,30,10000000000.0,0.5,0.05,310,0.011803427508198405,-0.5230576689162902,0.7852665377989707,0.43229731073542643,0.8752325730447326,False
low_volatility,0.30000000000000004,30,10000000000.0,1.0,0.05,310,0.003631460133985742,-0.5701573154817736,0.5434679854265889,0.5868076276475112,0.8752325730447326,False
low_volatility,0.30000000000000004,30,10000000000.0,1.5,0.05,310,-0.004480022563485897,-0.6126335049500304,0.30163519177309694,0.7629301776236992,0.8752325730447326,False
low_volatility,0.30000000000000004,30,10000000000.0,2.0,0.05,310,-0.01253142744459812,-0.6509373598425824,0.05976933916542961,0.9523393457047615,0.8752325730447326,False
low_volatility,0.30000000000000004,30,10000000000.0,0.5,0.1,310,0.01719248893521441,-0.526504450841992,0.9403528465105568,0.347036600690088,0.973914595005659,False
low_volatility,0.30000000000000004,30,10000000000.0,1.0,0.1,310,0.006644295830630975,-0.5846092416984691,0.6641187387601332,0.5066143176468021,0.973914595005659,False
low_volatility,0.30000000000000004,30,10000000000.0,1.5,0.1,310,-0.0038037019547730866,-0.6356252567614593,0.3877686858047998,0.6981872209328857,0.973914595005659,False
low_volatility,0.30000000000000004,30,10000000000.0,2.0,0.1,310,-0.014152368978787577,-0.6804122515297395,0.11130593510856814,0.9113737491170957,0.973914595005659,False
low_volatility,0.30000000000000004,50,100000000.0,0.5,0.025,310,0.03812244191009295,-0.528735498598786,1.4533248592779682,0.14613357828341966,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,1.0,0.025,310,0.03720886937923473,-0.5338984137757044,1.4313859238295215,0.1523196403550413,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,1.5,0.025,310,0.0362960315589016,-0.5390051483431725,1.40944626808124,0.15870325104828797,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,2.0,0.025,310,0.03538392791358791,-0.5440563094837756,1.3875058953170567,0.16528755472377776,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,0.5,0.05,310,0.03812244191009295,-0.528735498598786,1.4533248592779682,0.14613357828341966,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,1.0,0.05,310,0.03720886937923473,-0.5338984137757044,1.4313859238295215,0.1523196403550413,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,1.5,0.05,310,0.0362960315589016,-0.5390051483431725,1.40944626808124,0.15870325104828797,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,2.0,0.05,310,0.03538392791358791,-0.5440563094837756,1.3875058953170567,0.16528755472377776,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,0.5,0.1,310,0.03812244191009295,-0.528735498598786,1.4533248592779682,0.14613357828341966,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,1.0,0.1,310,0.03720886937923473,-0.5338984137757044,1.4313859238295215,0.1523196403550413,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,1.5,0.1,310,0.0362960315589016,-0.5390051483431725,1.40944626808124,0.15870325104828797,1.0,False
low_volatility,0.30000000000000004,50,100000000.0,2.0,0.1,310,0.03538392791358791,-0.5440563094837756,1.3875058953170567,0.16528755472377776,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,0.5,0.025,310,0.036147967624400756,-0.5398286004842213,1.405885884376227,0.15975801351976204,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,1.0,0.025,310,0.033266526445614675,-0.5555866080180061,1.3365015327844636,0.18138539983897806,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,1.5,0.025,310,0.030392409241627893,-0.570808555580296,1.2671101202585977,0.20511591739873447,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,2.0,0.025,310,0.02752559913804631,-0.5855125580759389,1.1977117507500816,0.2310292531026863,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,0.5,0.05,310,0.036147967624400756,-0.5398286004842213,1.405885884376227,0.15975801351976204,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,1.0,0.05,310,0.033266526445614675,-0.5555866080180061,1.3365015327844636,0.18138539983897806,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,1.5,0.05,310,0.030392409241627893,-0.570808555580296,1.2671101202585977,0.20511591739873447,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,2.0,0.05,310,0.02752559913804631,-0.5855125580759389,1.1977117507500816,0.2310292531026863,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,0.5,0.1,310,0.036147967624400756,-0.5398286004842213,1.405885884376227,0.15975801351976204,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,1.0,0.1,310,0.033266526445614675,-0.5555866080180061,1.3365015327844636,0.18138539983897806,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,1.5,0.1,310,0.030392409241627893,-0.570808555580296,1.2671101202585977,0.20511591739873447,1.0,False
low_volatility,0.30000000000000004,50,1000000000.0,2.0,0.1,310,0.02752559913804631,-0.5855125580759389,1.1977117507500816,0.2310292531026863,1.0,False
low_volatility,0.30000000000000004,50,10000000000.0,0.5,0.025,310,0.017836019250959456,-0.5274107311898968,0.964491352021854,0.3347996420536843,0.829983297969986,False
low_volatility,0.30000000000000004,50,10000000000.0,1.0,0.025,310,0.012078638704965394,-0.5600214192632584,0.79157184356444,0.4286103698924486,0.829983297969986,False
low_volatility,0.30000000000000004,50,10000000000.0,1.5,0.025,310,0.006351094877373287,-0.590395997375007,0.6186499259408176,0.5361470042260954,0.829983297969986,False
low_volatility,0.30000000000000004,50,10000000000.0,2.0,0.025,310,0.000653247276353186,-0.6186868229675105,0.4457260429684511,0.6557951501118962,0.829983297969986,False
low_volatility,0.30000000000000004,50,10000000000.0,0.5,0.05,310,0.02506225018896524,-0.5692422027175927,1.1439226673401706,0.25265570957275063,0.9540335450273334,False
low_volatility,0.30000000000000004,50,10000000000.0,1.0,0.05,310,0.01715755914277861,-0.609230232038287,0.9399041830226905,0.3472667114989947,0.9540335450273334,False
low_volatility,0.30000000000000004,50,10000000000.0,1.5,0.05,310,0.009308713877691943,-0.6455288527732455,0.7358550079216476,0.4618189406775488,0.9540335450273334,False
low_volatility,0.30000000000000004,50,10000000000.0,2.0,0.05,310,0.0015153559238099135,-0.678476358465164,0.5317760452335709,0.5948811157051956,0.9540335450273334,False
low_volatility,0.30000000000000004,50,10000000000.0,0.5,0.1,310,0.029545784698695066,-0.5697172872241978,1.2470693773621249,0.21237206014581456,0.9970775835024285,False
low_volatility,0.30000000000000004,50,10000000000.0,1.0,0.1,310,0.020604975602420472,-0.6142750617753878,1.0286448932724876,0.30364657392787975,0.9970775835024285,False
low_volatility,0.30000000000000004,50,10000000000.0,1.5,0.1,310,0.011735199706168542,-0.6542467711038072,0.810160432655086,0.4178479750242232,0.9970775835024285,False
low_volatility,0.30000000000000004,50,10000000000.0,2.0,0.1,310,0.0029359449941497306,-0.690101535714379,0.5916187782350105,0.5541058964129559,0.9970775835024285,False
low_volatility,0.4000000000000001,10,100000000.0,0.5,0.025,310,0.004088779351974381,-0.7180048980782652,0.6021526970857136,0.547072499463924,0.9999289468796083,False
low_volatility,0.4000000000000001,10,100000000.0,1.0,0.025,310,0.0015065684956645509,-0.7283498542656967,0.5345994426530348,0.5929268691156433,0.9999289468796083,False
low_volatility,0.4000000000000001,10,100000000.0,1.5,0.025,310,-0.0010696032653345622,-0.7383173347379324,0.4670328154761641,0.6404764002380587,0.9999289468796083,False
low_volatility,0.4000000000000001,10,100000000.0,2.0,0.025,310,-0.003639748672106813,-0.7479210391904004,0.3994530746061853,0.6895593934093838,0.9999289468796083,False
low_volatility,0.4000000000000001,10,100000000.0,0.5,0.05,310,0.00412491163182116,-0.7180048980782652,0.6031179428312785,0.5464302308064526,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,1.0,0.05,310,0.0015416387577993351,-0.7283498542656965,0.5355425049704571,0.5922747739492034,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,1.5,0.05,310,-0.0010355905683070432,-0.7383173347379325,0.4679534628826122,0.6398178697447165,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,2.0,0.05,310,-0.003606789100616292,-0.7479210391904003,0.40035107766083666,0.6888979521015175,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,0.5,0.1,310,0.00412491163182116,-0.7180048980782652,0.6031179428312785,0.5464302308064526,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,1.0,0.1,310,0.0015416387577993351,-0.7283498542656965,0.5355425049704571,0.5922747739492034,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,1.5,0.1,310,-0.0010355905683070432,-0.7383173347379325,0.4679534628826122,0.6398178697447165,1.0,False
low_volatility,0.4000000000000001,10,100000000.0,2.0,0.1,310,-0.003606789100616292,-0.7479210391904003,0.40035107766083666,0.6888979521015175,1.0,False
low_volatility,0.4000000000000001,10,1000000000.0,0.5,0.025,310,-0.014910592926625665,-0.7190157779738333,-0.09539501794387989,0.9240010731381263,0.847696644505503,False
low_volatility,0.4000000000000001,10,1000000000.0,1.0,0.025,310,-0.020048199723676996,-0.741860019006896,-0.26573770214836573,0.7904412248844244,0.847696644505503,False
low_volatility,0.4000000000000001,10,1000000000.0,1.5,0.025,310,-0.025161285151573787,-0.7628560532207909,-0.43609101630163144,0.6627706949319161,0.847696644505503,False
low_volatility,0.4000000000000001,10,1000000000.0,2.0,0.025,310,-0.030249955433310438,-0.7821526767203466,-0.6064539480001497,0.5442133539869678,0.847696644505503,False
low_volatility,0.4000000000000001,10,1000000000.0,0.5,0.05,310,-0.009706880999661105,-0.7442597534503932,0.17829516560689232,0.8584911752742159,0.9515521914228419,False
low_volatility,0.4000000000000001,10,1000000000.0,1.0,0.05,310,-0.01658535480713308,-0.7702332363096612,-0.01975496798248072,0.9842388412093386,0.9515521914228419,False
low_volatility,0.4000000000000001,10,1000000000.0,1.5,0.05,310,-0.023420156272889625,-0.7935815428028138,-0.21784386644412254,0.8275507647542457,0.9515521914228419,False
low_volatility,0.4000000000000001,10,1000000000.0,2.0,0.05,310,-0.030211536754663593,-0.814568714360877,-0.4159688653770178,0.677432786055268,0.9515521914228419,False
low_volatility,0.4000000000000001,10,1000000000.0,0.5,0.1,310,-0.003461464418441418,-0.7410431304295075,0.3967992158876973,0.6915155289963797,0.9930975158970968,False
low_volatility,0.4000000000000001,10,1000000000.0,1.0,0.1,310,-0.011330110411848948,-0.769621809090694,0.18607155559349772,0.8523886477025389,0.9930975158970968,False
low_volatility,0.4000000000000001,10,1000000000.0,1.5,0.1,310,-0.019142135320563303,-0.795061965802149,-0.024732556629578517,0.980268286582652,0.9930975158970968,False
low_volatility,0.4000000000000001,10,1000000000.0,2.0,0.1,310,-0.02689790741033038,-0.8177065773035743,-0.23560687514009507,0.8137377380461661,0.9930975158970968,False
low_volatility,0.4000000000000001,10,10000000000.0,0.5,0.025,310,-0.00835328288772652,-0.4397004710355581,-0.4169948320183252,0.6766821878033289,0.3351458790813422,False
low_volatility,0.4000000000000001,10,10000000000.0,1.0,0.025,310,-0.011267605040874762,-0.46605902605929506,-0.6263508282927002,0.531084854274481,0.3351458790813422,False
low_volatility,0.4000000000000001,10,10000000000.0,1.5,0.025,310,-0.014174174970099762,-0.4912518239284971,-0.8357152295147735,0.4033151255140386,0.3351458790813422,False
low_volatility,0.4000000000000001,10,10000000000.0,2.0,0.025,310,-0.017073011182860198,-0.5154337761004693,-1.0450754144111631,0.29598811596814123,0.3351458790813422,False
low_volatility,0.4000000000000001,10,10000000000.0,0.5,0.05,310,-0.01225400703027657,-0.5602504868432203,-0.42673893301300747,0.669569489800792,0.49249759059539705,False
low_volatility,0.4000000000000001,10,10000000000.0,1.0,0.05,310,-0.017800584983942658,-0.6005549395424394,-0.7300990680728706,0.46532963095447455,0.49249759059539705,False
low_volatility,0.4000000000000001,10,10000000000.0,1.5,0.05,310,-0.023318830152967207,-0.6383656298780418,-1.0334396716886725,0.30139818908809723,0.49249759059539705,False
low_volatility,0.4000000000000001,10,10000000000.0,2.0,0.05,310,-0.02880887306940927,-0.6726149748056108,-1.336736707108909,0.18130859555968515,0.49249759059539705,False
low_volatility,0.4000000000000001,10,10000000000.0,0.5,0.1,310,-0.019910815635475698,-0.6850576655488185,-0.5500059045063989,0.5823153237548957,0.6501513665239431,False
low_volatility,0.4000000000000001,10,10000000000.0,1.0,0.1,310,-0.029113267998859715,-0.7325969694459276,-0.9496436397877944,0.3422933563455808,0.6501513665239431,False
low_volatility,0.4000000000000001,10,10000000000.0,1.5,0.1,310,-0.03823681388614797,-0.7729930334827271,-1.3492378561735718,0.1772605789869004,0.6501513665239431,False
low_volatility,0.4000000000000001,10,10000000000.0,2.0,0.1,310,-0.04728206597469531,-0.8073142886336566,-1.7487581393565388,0.0803328355068249,0.6501513665239431,False
low_volatility,0.4000000000000001,20,100000000.0,0.5,0.025,310,0.03242795068566684,-0.49417770272982675,1.347104287297088,0.17794664754971734,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,1.0,0.025,310,0.030547769212389664,-0.49524579286931925,1.2977128278931722,0.19438603396221588,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,1.5,0.025,310,0.028670705374768346,-0.49631180703977307,1.248316069778699,0.2119153315310527,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,2.0,0.025,310,0.026796754503844777,-0.4973757489394163,1.1989140978736086,0.2305613493570604,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,0.5,0.05,310,0.03242795068566684,-0.49417770272982675,1.347104287297088,0.17794664754971734,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,1.0,0.05,310,0.030547769212389664,-0.49524579286931925,1.2977128278931722,0.19438603396221588,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,1.5,0.05,310,0.028670705374768346,-0.49631180703977307,1.248316069778699,0.2119153315310527,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,2.0,0.05,310,0.026796754503844777,-0.4973757489394163,1.1989140978736086,0.2305613493570604,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,0.5,0.1,310,0.03242795068566684,-0.49417770272982675,1.347104287297088,0.17794664754971734,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,1.0,0.1,310,0.030547769212389664,-0.49524579286931925,1.2977128278931722,0.19438603396221588,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,1.5,0.1,310,0.028670705374768346,-0.49631180703977307,1.248316069778699,0.2119153315310527,1.0,False
low_volatility,0.4000000000000001,20,100000000.0,2.0,0.1,310,0.026796754503844777,-0.4973757489394163,1.1989140978736086,0.2305613493570604,1.0,False
low_volatility,0.4000000000000001,20,1000000000.0,0.5,0.025,310,0.021716597855790942,-0.4663185756642316,1.0729119099112858,0.2833106418442577,0.9515625210087443,False
low_volatility,0.4000000000000001,20,1000000000.0,1.0,0.025,310,0.016687229350150323,-0.497930338097598,0.9273545407182961,0.35374248510332085,0.9515625210087443,False
low_volatility,0.4000000000000001,20,1000000000.0,1.5,0.025,310,0.01168050802362064,-0.5276814395123844,0.7817869696833564,0.4343397800967159,0.9515625210087443,False
low_volatility,0.4000000000000001,20,1000000000.0,2.0,0.025,310,0.0066963413594955945,-0.5556807024018229,0.6362099478434874,0.5246395901510996,0.9515625210087443,False
low_volatility,0.4000000000000001,20,1000000000.0,0.5,0.05,310,0.026026176396952705,-0.4823718274569182,1.1803903199042252,0.2378450101915599,0.9933638357697235,False
